Numero_Parada,UTM_X,UTM_Y,Longitud,Latitud
504.0,468580.009428696,4384155.44172186,2.6340030212974965,39.60656677862255
506.0,468410.971,4384554.03799999,2.632014997214922,39.61015200218972
507.0,468346.972999999,4384857.06699999,2.631255005259851,39.612879996824546
508.0,468266.966,4385086.02599999,2.6303120009509815,39.61494000505242
509.0,468119.004,4385361.99,2.6285749970037204,39.6174210012213
510.0,467992.027,4385604.01999999,2.627083996056244,39.619597002559594
511.0,467939.033999999,4385761.06199999,2.6264589949471757,39.62100999934301
512.0,467856.972,4385965.06199999,2.625493005785577,39.62284500187091
513.0,467738.981,4386135.029,2.624110003421295,39.62437199788434
514.0,467499.037,4386427.041,2.6213000053575626,39.62699400181393
515.0,467298.01,4386785.04299999,2.618940000161391,39.63021200567233
516.0,467182.021999999,4386975.98699999,2.617579005724102,39.631928003619684
517.0,467059.994,4387379.052,2.6161369969083563,39.63555499838416
518.0,467056.034999999,4387537.002,2.616082994432542,39.63697800176141
519.0,467063.984999999,4387328.98099999,2.61618599800733,39.63510400392131
520.0,467189.016999999,4386945.991,2.6176620030498623,39.63165800269964
521.0,467360.03,4386677.013,2.6196680030440094,39.62924100414617
522.0,467491.968999999,4386419.968,2.621217998468643,39.626930004271514
523.0,467747.026,4386109.025,2.6242050053853045,39.62413800005254
524.0,467848.041,4385963.989,2.625389002538388,39.62283499844211
525.0,467935.972,4385746.98,2.626424002604386,39.62088300297715
526.0,467989.033999999,4385586.053,2.6270499950209483,39.619435004285904
527.0,468081.989999999,4385398.99,2.628141995245345,39.61775299951319
528.0,468275.026,4385042.042,2.630408005204091,39.61454399849648
529.0,468324.460414284,4384889.37534489,2.6309912022687105,39.61317026939996
530.0,468419.418535427,4384512.622654,2.6321153768015915,39.609779152267706
532.0,468579.130350125,4384135.05113441,2.633993748793342,39.60638302245123
533.0,468722.016999999,4383798.961,2.635674002938836,39.60336000226897
534.0,469021.971,4383260.03,2.639193000563699,39.59851500448329
535.0,469128.026,4383135.968,2.640434000390859,39.59740100379573
537.0,469374.037,4382730.00499999,2.6433179996210754,39.59375200380819
538.0,469451.000999999,4382542.025,2.6442230003828326,39.59206100258835
539.0,469552.967,4382334.96899999,2.6454199967757885,39.59019900260726
540.0,469572.028999999,4382095.05599999,2.6456529967260516,39.588037998857715
541.0,469599.999,4381827.03,2.645991003120279,39.58562400395891
542.0,469628.530948353,4381630.02736545,2.6463322760710986,39.58384996725488
543.0,469919.765337051,4380992.17585522,2.649752494052359,39.57811301420309
544.0,466729.016,4382863.036,2.6125070026795156,39.59485200165503
545.0,467075.032,4382658.006,2.6165470039777126,39.593018002509915
546.0,476819.978999999,4377615.02799999,2.7302140046653385,39.5478979967521
547.0,476738.292895381,4377497.80079919,2.7292673969704087,39.546839521381585
548.0,474711.403410131,4378414.06839125,2.7056427314858498,39.555038103569125
549.0,466526.989999999,4382648.04399999,2.6101650007502415,39.59290700481354
551.0,469667.994,4382631.06699999,2.646746004727154,39.5928710046958
554.0,471056.990999999,4379568.01099999,2.6630559989551044,39.565319996799346
555.0,471187.026,4379954.96999999,2.6645529949723534,39.56881100112133
556.0,469748.990999999,4382747.06099999,2.647684004765442,39.59391900533498
557.0,469756.297851027,4382666.89750918,2.647772759860793,39.59319696900822
558.0,469591.998,4382630.03399999,2.6458609998840297,39.59285900304618
559.0,470301.021,4380850.96999999,2.6541979953301467,39.57685400233233
560.0,471134.456209639,4381505.71832093,2.6638734978024265,39.58278195323045
561.0,471265.988,4381785.024,2.665392999735809,39.585303000404046
562.0,477522.038,4380214.06199999,2.7382970027471,39.5713349969541
563.0,477520.985999999,4380206.963,2.738284995303642,39.57127100471082
567.0,469632.015,4385292.06799999,2.646205000119273,39.61684600431716
568.0,469127.987,4380505.96899999,2.6405559999228427,39.57370399973685
569.0,469044.982,4380196.98799999,2.6396040029659384,39.57091699808205
571.0,469563.976,4387604.047,2.645305994809575,39.63767500522429
572.0,468559.972999999,4387578.99899999,2.633607000531269,39.63741300336624
583.0,471237.003,4381773.035,2.6650559954687347,39.58519400358873
585.0,471158.705175519,4379903.4847272,2.6642255205922734,39.56834615019799
586.0,471356.312906731,4380391.12048626,2.6665050113773776,39.57274652783982
598.0,470255.972999999,4380728.06199999,2.653678995996804,39.57574500269082
604.0,479199.021999999,4373773.04999999,2.758022997208736,39.51334100432496
605.0,478901.026,4373251.02099999,2.7545730003497297,39.50863000486037
607.0,472121.996999999,4384994.99299999,2.6752259961754463,39.614253999286525
608.0,471567.998,4386557.018,2.668705002391786,39.62831000176707
609.0,471503.596217151,4379631.0734612,2.668252424689709,39.56590316749145
610.0,469978.995999999,4382695.99799999,2.650365005793295,39.5934670051633
611.0,470214.022999999,4382744.031,2.6531000055766367,39.59390799933523
615.0,470255.967,4382754.968,2.6535880037907367,39.59400800200237
616.0,469998.038,4382713.01499999,2.6505860013408693,39.59362099997524
617.0,471412.961999999,4379963.00899999,2.667183003638006,39.56889099765174
618.0,475590.274349625,4378525.16848201,2.715868515718083,39.556064616229435
619.0,471872.017999999,4385602.98699999,2.672287995037203,39.619724001081316
621.0,469390.02,4382733.04899999,2.6435039999511734,39.5937800022808
622.0,479293.154897169,4371929.32683255,2.7591753808425956,39.49673042221775
623.0,470288.038999999,4381092.96499999,2.654036001262944,39.57903399892418
624.0,478612.483932208,4372494.91351337,2.7512409491451373,39.501809973699636
625.0,478953.812164554,4372172.26524854,2.755221115073461,39.49891117814279
643.0,471869.996999999,4385590.00899999,2.67226500076813,39.619606999667845
644.0,471755.994,4385937.031,2.6709219950698406,39.62272999813218
645.0,471749.042,4385937.057,2.6708409957180734,39.622730002933025
660.0,479057.018999999,4373489.985,2.7563800037005737,39.510787002571334
662.0,469954.02,4380028.03299999,2.6501950047691474,39.5694270008401
663.0,470114.041,4380161.03699999,2.6520519982688517,39.570631000198475
664.0,470226.988,4380137.95999999,2.653367999266874,39.57042699896282
665.0,471628.014,4386331.05399999,2.6694139982193286,39.62627600563354
666.0,472020.014,4385229.984,2.674027998507985,39.61636800112394
668.0,471466.784533121,4386861.28413667,2.6675125404339095,39.63104813970061
669.0,476947.978999999,4381926.008,2.731554004735985,39.586745002920644
670.0,472016.969999999,4385219.008,2.673992999820355,39.616269005067146
671.0,471621.988,4386325.96999999,2.6693440033280496,39.6262299977767
673.0,474278.031,4378114.057,2.7006099948864457,39.55232200361875
674.0,474272.982,4378120.06699999,2.7005509951637783,39.552376004591174
675.0,475877.0,4376221.0,2.719289654592475,39.53531124312582
676.0,476268.0,4375962.0,2.723848772056667,39.53298844184996
677.0,476624.0,4375710.0,2.7280000896269687,39.53072758060013
678.0,476832.875014144,4375524.27002923,2.7304369765742167,39.52905973425521
679.0,475445.0,4376120.0,2.7142664209352825,39.53438894296205
680.0,476937.351212847,4375408.83804164,2.731656609229657,39.528022454047765
681.0,477139.845730374,4375185.11873456,2.73402038292781,39.5260120590592
682.0,477330.809100925,4374973.40890505,2.7362494503484336,39.524109521321535
683.0,477530.622404546,4374749.74292807,2.738581762976023,39.52209944109039
684.0,477733.829010775,4374503.72825364,2.7409541667281103,39.51988802890118
685.0,477905.492678411,4374298.26429557,2.742958116044086,39.51804113691937
686.0,478078.36529668,4374073.90666642,2.744976645763332,39.51602399951648
687.0,478231.036875908,4373834.31258473,2.746760559038383,39.5138690267192
688.0,478490.0,4373330.0,2.7497893631387322,39.50933145260561
689.0,478557.0,4373173.0,2.7505737778106063,39.50791848153278
690.0,478659.0,4372845.0,2.751770752754936,39.50496558125445
691.0,478643.240305316,4372968.12607039,2.7515834943608204,39.50607461571339
692.0,478562.032999999,4373183.03199999,2.75063199833303,39.50800900028563
693.0,478372.032,4373611.063,2.748408003326088,39.51186100323647
694.0,478235.961458034,4373835.02239668,2.7468178232088882,39.513875547231734
695.0,478084.020252458,4374075.95488418,2.7450423641026296,39.51604259920589
696.0,477908.841955548,4374299.16859181,2.7429970502878303,39.51804937119088
697.0,477739.124958991,4374505.69114094,2.741015713798968,39.51990585268946
698.0,477535.86762266,4374753.26945802,2.7386426683635703,39.522131353934114
699.0,477333.240354005,4374977.5608595,2.736277595605524,39.52414699646615
700.0,477144.264239435,4375189.16656966,2.7340716529762457,39.526048649463135
701.0,468773.979999999,4382892.00499999,2.636321998253973,39.59519000271254
702.0,476954.0,4375397.0,2.7318507329961634,39.527916235099454
703.0,476837.0,4375525.0,2.7304849472653205,39.529066422898275
704.0,476631.0,4375718.0,2.7280812586120637,39.530799854610315
705.0,476253.0,4375984.0,2.7236734445072255,39.533186256420926
706.0,475879.0,4376229.0,2.7193126372809293,39.53538338266976
707.0,475671.0,4376161.0,2.716894732852263,39.53476480463658
708.0,468771.032,4382906.001,2.6362870051162854,39.59531600272453
709.0,475122.0,4376365.0,2.7104987154879,39.53658719407062
714.0,466576.027,4378382.02699999,2.6109510044867617,39.554471003420986
715.0,466350.978,4378649.03299999,2.6083180021337937,39.556868005454035
716.0,466328.972999999,4378665.99799999,2.608061004445974,39.557020001400375
717.0,466578.972999999,4378368.03,2.6109859990712168,39.554345001187095
718.0,469127.113516322,4383252.45021726,2.640417945930097,39.59845050495482
719.0,469132.290035421,4383244.81575533,2.640478592304962,39.59838190310632
722.0,471099.084779709,4381488.69261371,2.6634623618034445,39.58262735444934
723.0,470825.630306118,4381242.42882761,2.660288998126041,39.580399179572595
727.0,476051.0,4376130.0,2.721317683653287,39.53449616679019
731.0,470611.976076352,4384306.68942187,2.6576653421703114,39.60800170723791
732.0,470942.995999999,4384267.06799999,2.661522995509433,39.607656005349575
733.0,474946.0,4376477.0,2.7084464347824304,39.53759124082499
735.0,470535.998,4384291.03,2.656781001717725,39.60785800082059
738.0,469924.622657237,4382232.43310452,2.6497527990570378,39.58928825288822
739.0,469780.021,4382601.99299999,2.6480520011214437,39.592612999245645
740.0,469766.012999999,4382599.05099999,2.6478889982040625,39.59258599680208
741.0,469873.038,4382299.974,2.6491490035060186,39.58989500252804
742.0,470461.043,4386619.00299999,2.65580400317667,39.62883100084918
743.0,469062.999,4386510.06099999,2.6395190025147333,39.627800003659196
744.0,469267.023999999,4386968.058,2.6418750028020543,39.63193400206968
745.0,469643.004,4386883.995,2.6462599984043904,39.63119000096257
746.0,469504.028999999,4384618.006,2.6447450024850014,39.61076799992095
747.0,468992.017999999,4385719.02099999,2.6387290050600662,39.62066999885117
748.0,469575.981,4385253.0,2.6455539964355532,39.616492002981786
749.0,469224.039999999,4384346.983,2.6414959968211336,39.60831600038307
750.0,469221.033999999,4383701.063,2.6414909944073046,39.60249599766863
751.0,468663.772077215,4383036.0365023,2.6350316609205597,39.59648373804604
752.0,468453.617000703,4383280.87802069,2.6325724075007706,39.59868210612039
753.0,468377.967090949,4382964.11303354,2.631706429422306,39.59582518685814
754.0,468526.965,4382790.014,2.633450003621157,39.59426199857069
755.0,469044.958999999,4381884.06099999,2.6395250007982822,39.58611799839763
756.0,469335.992,4381496.008,2.64293199644579,39.58263199811648
757.0,469672.957999999,4381030.985,2.646877001380712,39.57845399896065
758.0,469341.022999999,4381530.06099999,2.6429890046528133,39.58293900508607
759.0,469048.974999999,4381922.002,2.6395699955760263,39.58646000206121
760.0,468353.02,4382836.007,2.6314220001510367,39.594669998639006
761.0,468308.006999999,4383102.99899999,2.6308849964040633,39.59707399786483
762.0,468417.988,4383290.002,2.6321570019264806,39.59876300240406
763.0,468666.026,4383012.972,2.6350590020702507,39.59627600360333
764.0,469226.973999999,4383705.035,2.6415599969075476,39.602531999822375
765.0,469233.977,4384363.036,2.6416110034262683,39.60846099881531
766.0,469272.023999999,4384626.03,2.6420419967323356,39.61083200272211
767.0,469222.982,4385007.01499999,2.641452996464733,39.61426300348924
768.0,469159.990999999,4385246.99399999,2.6407079970891005,39.61642300117466
769.0,469071.994,4385436.02099999,2.639674003137911,39.61812300120171
770.0,468944.977,4386144.06199999,2.6381610010085006,39.624498002222516
771.0,478473.967999999,4373388.03799999,2.7496009987854606,39.50985400136317
773.0,478359.0,4373616.0,2.7482562466053895,39.51190515979483
775.0,470469.041,4387273.008,2.655868001278448,39.63472400166929
776.0,470459.972,4387280.035,2.6557620058055766,39.63478700328379
780.0,466291.0,4382602.013,2.607419003892194,39.59248300206388
781.0,466313.985999999,4382596.03,2.6076870010993796,39.59242999799781
784.0,465888.006999999,4378163.064,2.602954001825819,39.55247100285197
785.0,465492.016999999,4378182.024,2.598344003096468,39.55262600141983
786.0,465547.923783248,4378142.91579509,2.5989967443596758,39.55227587249487
787.0,465842.978,4378161.04299999,2.6024300032733088,39.55245100149608
788.0,470357.992,4385977.01699999,2.6546320032852004,39.62304300090626
790.0,470473.176145311,4387377.17717814,2.6559115380737888,39.635662730404306
791.0,470376.987,4385917.012,2.6548560018044958,39.622502999976426
792.0,470469.972,4386619.968,2.6559080014905843,39.62884000392453
793.0,475947.973999999,4380212.03299999,2.7199710021195758,39.571274001384545
794.0,475938.995999999,4380225.046,2.719866003815979,39.57139100131875
795.0,472254.96,4384683.979,2.6767880012834917,39.61145600129599
796.0,471286.037,4379994.001,2.6657039955747712,39.56916600437126
797.0,470342.021,4382848.974,2.6545860024265253,39.59485800500861
799.0,470506.012999999,4380329.00299999,2.656607998111337,39.57215799917649
802.0,474702.96,4378425.95999999,2.705543999070764,39.5551450024947
804.0,474455.966,4380167.99,2.702602003987525,39.57083400393969
805.0,474474.02,4380147.065,2.7028130011141567,39.570646000069864
806.0,476405.0,4375865.0,2.72544636228339,39.532118206594916
807.0,476411.0,4375872.0,2.7255159297224507,39.5321814444645
808.0,475376.995999999,4382081.019,2.713254003846404,39.58809800079336
810.0,470488.992,4380370.02099999,2.6564080052792605,39.57252699820187
811.0,480875.984999999,4378358.058,2.777398997463309,39.554693003585044
812.0,475315.546324446,4380229.2529931,2.712607321748484,39.57141118444152
813.0,470591.023999999,4380233.01099999,2.6576020005513126,39.57129600197885
814.0,472558.041,4380110.01699999,2.680508003678794,39.5702530015098
815.0,475485.547883961,4380347.70210377,2.7145821924592397,39.572483331026234
816.0,475437.979999999,4380547.03199999,2.714020994257168,39.574278002624226
817.0,475363.021999999,4380877.002,2.7131360034186804,39.57724899700347
818.0,475504.017999999,4380976.99399999,2.714773997633764,39.57815400071414
819.0,475630.965,4380925.984,2.71625399847948,39.57769800134455
820.0,475691.038999999,4380665.98199999,2.7169630027255662,39.575356997544446
821.0,475755.965,4380390.983,2.7177289976838965,39.57288099718475
822.0,476043.0,4376125.0,2.721224772959148,39.534450891469646
824.0,472484.266656367,4380131.62288367,2.679648205254236,39.57044531323686
825.0,471957.03,4380225.046,2.67350599934783,39.57127000325161
827.0,479864.038999999,4379121.96899999,2.7655970029345736,39.561553003110575
828.0,477241.186383827,4380191.47372729,2.735027953664771,39.57112405883232
829.0,479806.003,4379793.01099999,2.7649009943660525,39.567597998751
830.0,478924.406676949,4379840.61670006,2.754636003122902,39.568005729317164
831.0,479083.012999999,4379793.048,2.756483996118035,39.56758100033273
832.0,480264.990999999,4378800.97099999,2.770273997133982,39.55866999768718
833.0,480707.772143513,4378516.36306981,2.7754364369838043,39.55611563325547
834.0,480875.007999999,4378344.96399999,2.7773880024943645,39.5545749992562
835.0,480681.972,4378554.979,2.775134999328347,39.55646299853847
836.0,480269.006999999,4378826.04299999,2.770320000062276,39.5588959992653
837.0,479077.025,4379802.05399999,2.756414000351017,39.56766200185485
838.0,478902.990999999,4379862.014,2.7543860017612087,39.5681980007389
840.0,477316.978,4380202.00999999,2.7359099970746055,39.571221003157035
841.0,480666.983999999,4379569.065,2.7749310055344742,39.56559999844837
843.0,475752.011999999,4380445.04499999,2.7176809979648127,39.57336800336544
844.0,475704.978999999,4380646.95999999,2.717126005372812,39.57518599777568
845.0,475663.967,4380823.997,2.716642001502569,39.57678000030167
846.0,475410.979999999,4380779.961,2.713697999510225,39.57637600077714
847.0,475286.600467786,4380637.27936489,2.7122551202724403,39.57508681245655
848.0,475328.260173967,4380238.58092934,2.712754996174074,39.57149559843251
849.0,474448.962999999,4380440.03299999,2.702509995891296,39.57328499726744
856.0,476842.66108324,4382217.55456493,2.7303173828576566,39.58936909815002
857.0,476855.988,4381919.069,2.7304830020758017,39.586680000437674
860.0,472670.039800989,4381437.99556356,2.681757214913674,39.58222209544096
861.0,472858.312449986,4381504.29096926,2.6839468045407626,39.58282542119013
862.0,472982.026,4381587.048,2.68538400302833,39.58357499730169
863.0,472876.978,4381948.00399999,2.684146003675868,39.58682400510455
865.0,467086.359916812,4380434.19234247,2.6167893040146897,39.57298132014855
866.0,475137.0,4376163.0,2.7106808217416365,39.53476752568456
870.0,464676.003,4382937.973,2.5885930014701843,39.59544500274046
871.0,464855.036,4382505.978,2.590700996770766,39.591560002910214
872.0,465373.018999999,4382167.019,2.5967510020939604,39.588527000393086
873.0,464934.017999999,4382918.04,2.591599000216785,39.59527600303072
874.0,465112.971,4382255.979,2.59371799917855,39.58931800054719
875.0,472957.042,4380117.04499999,2.6851530053650436,39.57032900394301
876.0,472937.967999999,4380139.974,2.684930004798366,39.57053500009255
880.0,476956.009,4375804.052,2.7318600006783362,39.531584005115484
882.0,477382.963999999,4375422.01099999,2.736840997154897,39.52815300120054
883.0,477997.973999999,4375145.002,2.7440060018992747,39.525673004679504
884.0,478194.016,4374899.065,2.746294996952307,39.523462000987664
885.0,478327.957999999,4374572.06799999,2.7478640053108836,39.52051899817261
886.0,479220.78384916,4372213.66391774,2.758324826557309,39.499290696345476
887.0,479208.001999999,4372155.023,2.7581779979180876,39.49876200311603
888.0,478961.006999999,4371976.01099999,2.7553109944581227,39.497143004959945
889.0,478881.038999999,4372132.046,2.7543760054254074,39.49854699764321
890.0,478837.023999999,4372544.019,2.7538510000685017,39.502257996747716
891.0,478851.36759577,4372896.02277058,2.754006648768841,39.505430077049354
892.0,478906.038,4373165.995,2.7546339948911984,39.50786400235309
893.0,478337.005,4374580.03399999,2.747968999175964,39.520591003744755
894.0,478201.009,4374910.03299999,2.7463759978359747,39.523561005204776
895.0,477962.353468483,4375205.88907411,2.7435895425328933,39.526220711267506
896.0,477408.958999999,4375406.065,2.737143998990133,39.52801000499342
897.0,477244.983999999,4375672.01499999,2.735227000404553,39.530402001642294
898.0,476950.010999999,4375810.06199999,2.7317900002687945,39.53163799681002
900.0,478771.990999999,4373001.997,2.753079997144066,39.50638299948247
902.0,479236.474513617,4372390.43470686,2.758501805124306,39.50088386890205
903.0,478791.335249009,4372307.0940176,2.7533271401826767,39.50012205892474
904.0,470353.978,4383324.052,2.6547040046708856,39.599138998316384
905.0,470390.395946188,4383422.79023156,2.6551237556645058,39.6000299154854
906.0,469351.039999999,4382020.01699999,2.6430829990547977,39.587354001085636
907.0,466903.037,4382677.05399999,2.6145429954391908,39.593183001983746
908.0,466705.965,4378171.04,2.6124740041701724,39.552575001794374
909.0,466695.039999999,4378167.979,2.6123469988394152,39.55254699724451
910.0,467948.016,4381061.036,2.626791002705897,39.578661999589976
911.0,468071.033999999,4381422.00299999,2.628206001811243,39.581918999781664
912.0,468263.017999999,4381536.96899999,2.6304359966092257,39.58296200483406
913.0,468633.038999999,4381741.0,2.634735003861719,39.58481400163145
914.0,469167.011999999,4381869.03399999,2.6409469945067725,39.58598700143121
921.0,467861.971,4378688.99299999,2.6259039978625256,39.557285998598964
925.0,467864.56950872,4378740.2572148,2.6259317635632913,39.55774800188087
927.0,469617.0,4379901.0,2.6462771951484094,39.568270518822104
928.0,470490.0,4379582.0,2.6564547839598602,39.5654267179915
931.0,468064.0,4380405.0,2.628173060566886,39.572755265113386
939.0,467346.886214596,4379462.87041866,2.6198703203497358,39.56423940412563
942.0,467898.0,4378219.0,2.626346097973998,39.55305256812053
943.0,468236.0,4379800.0,2.6302045567408254,39.56731043302698
945.0,477368.984999999,4376048.991,2.736657005334211,39.5338019972088
946.0,478212.025,4375739.03899999,2.7464770018456393,39.531031002334146
947.0,478946.026,4375540.013,2.755024001931829,39.529256001087205
948.0,479609.999,4374877.00299999,2.7627700035495235,39.523297998177746
949.0,479598.006999999,4374860.05499999,2.7626310021311857,39.52314500396901
950.0,477532.031,4374902.069,2.73859300545379,39.52347200469829
951.0,477512.016999999,4374935.97599999,2.7383590053681135,39.52377699820482
952.0,478996.973999999,4375533.99199999,2.7556169985184713,39.529202996904495
953.0,478211.012999999,4375746.03399999,2.746464997164873,39.53109400471268
954.0,477374.038999999,4376073.05999999,2.7367149957753103,39.53401900254436
955.0,476925.994,4382097.98699999,2.7312920016718625,39.58829400149159
959.0,469548.039999999,4386458.963,2.6451729973199196,39.62735699974193
964.0,470108.010999999,4382086.96899999,2.651894996542395,39.587983998610895
965.0,471004.972999999,4382002.974,2.662344003357687,39.58725800128732
966.0,470716.010999999,4380984.00899999,2.659024004288419,39.578067001476825
967.0,470842.982,4380538.03899999,2.6605220025945004,39.574053004409585
969.0,470567.005999999,4379610.03899999,2.6573500027018446,39.565682004819685
971.0,471408.317089714,4380895.0649119,2.6670887608698006,39.577288960442864
972.0,471008.997736734,4381077.28804583,2.6624313411707416,39.57891743353205
973.0,470798.958999999,4381206.995,2.6599799984298635,39.580079001954196
974.0,470957.226119844,4382040.4135044,2.661786345295592,39.58759372501032
976.0,469157.012999999,4381881.05999999,2.6408299979497643,39.58609499910273
977.0,468253.023999999,4381549.995,2.6303189992893303,39.5830790023763
978.0,468075.042,4381435.97099999,2.6282519992707196,39.58204500445606
979.0,467938.033999999,4381077.059,2.6266740014255974,39.57880599777371
980.0,467841.985999999,4380781.019,2.625570003602021,39.57613499983623
981.0,469816.012999999,4380980.03799999,2.648544998753238,39.57800000131282
982.0,467859.998,4380610.02799999,2.625788005279039,39.57459500001271
983.0,470418.966,4380117.024,2.6556039965411244,39.57024500417191
985.0,469655.007999999,4380221.98099999,2.6467050030048305,39.57116400029031
986.0,469621.977,4380056.967,2.64632799720637,39.569676004951965
989.0,466925.038999999,4382822.01699999,2.6147919976480067,39.59449000188314
990.0,469265.883647417,4380711.08610519,2.6421520037769413,39.57555711894406
992.0,474073.028999999,4377624.973,2.698243002488511,39.54790900104239
993.0,475572.042,4381493.962,2.7155470042574548,39.582814002058086
994.0,469409.990999999,4382009.018,2.643769997431109,39.587257003674445
997.0,474153.036,4377577.98099999,2.699175998620851,39.54748799887313
1001.0,468537.038999999,4382544.031,2.633579004698316,39.59204599983842
1002.0,468523.021999999,4382538.983,2.633416004079829,39.592000001196574
1003.0,478660.011999999,4372985.991,2.751778004111252,39.50623600409055
1004.0,475461.02,4381796.966,2.7142430030358407,39.585540998828534
1005.0,471060.991350343,4379620.37641465,2.6631002856082593,39.56579196112554
1006.0,471238.971,4379671.99,2.665170004145027,39.56626300413132
1007.0,472183.998,4382906.04299999,2.67603600524463,39.595434004343645
1008.0,472391.026,4382909.961,2.678446994505697,39.59547600418274
1009.0,475138.027999999,4376878.99899999,2.7106660002236134,39.541218997995536
1012.0,469811.016999999,4387798.96399999,2.6481760010969277,39.63944000035417
1013.0,469514.025,4387580.04899999,2.64472499478609,39.63745699972009
1014.0,469815.979999999,4387642.01099999,2.64824100304485,39.63802599831018
1015.0,470942.727241514,4382641.53230083,2.661591154002515,39.59300948421616
1017.0,471987.012999999,4382617.974,2.6737539950495237,39.59283200043897
1018.0,471971.961,4382587.064,2.6735800055656815,39.59255300004202
1019.0,472305.988,4383044.001,2.6774509970271594,39.59668099831192
1024.0,468008.370859666,4383524.24029434,2.627374880716449,39.60085834309762
1025.0,468212.096920652,4383237.98287929,2.629761483269978,39.59828668125272
1026.0,468406.966,4382568.979,2.6320630008464287,39.592266000859595
1027.0,467838.967,4382242.03299999,2.6254639971421434,39.589299002378
1028.0,467845.027,4382233.018,2.625535005606681,39.58921800242163
1029.0,468434.967,4382570.973,2.632389003240138,39.592284999427264
1033.0,471907.240237078,4383765.85599594,2.672776291791267,39.60317212847065
1034.0,471288.057351768,4384553.25264976,2.6655300480440696,39.6102462430258
1043.0,474430.018999999,4378114.995,2.7023789955910082,39.552334998713334
1045.0,474396.738331767,4377764.8549995,2.702005128165838,39.54917911158591
1046.0,474440.011999999,4378123.064,2.70249499679612,39.55240800123163
1048.0,469663.421971156,4380224.24890391,2.6468028581780887,39.57118473254176
1049.0,465343.021,4378503.99,2.5965930006490128,39.55552099717816
1050.0,465394.031,4378498.99,2.5971870034861686,39.55547800513013
1051.0,469789.348621458,4380944.75687304,2.6482361376019345,39.577681168741655
1052.0,477521.030380902,4381956.11262113,2.7382262306828657,39.58703148082117
1053.0,477856.255958007,4381622.17032661,2.74214113968512,39.584031270151186
1054.0,480009.045763397,4379852.29633055,2.767263018893483,39.56813694115949
1055.0,482747.335596719,4383358.35462357,2.799051083451085,39.599787381746346
1056.0,483189.255210381,4383811.51740442,2.8041867766614517,39.6038793339964
1057.0,480662.762786753,4379981.05785019,2.77486985928066,39.56931212645355
1058.0,472613.972999999,4381834.064,2.6810879989142724,39.58578900541965
1059.0,472723.017999999,4381538.01599999,2.6823699947260216,39.58312499879107
1060.0,465914.971,4379873.99199999,2.603180000883686,39.567887999953804
1061.0,465929.003,4379881.03299999,2.603342997129637,39.56795199886271
1062.0,465398.016999999,4378449.029,2.597236002710053,39.55502800370305
1066.0,470403.018999999,4383664.03199999,2.655260002720169,39.6022040030085
1070.0,470347.979999999,4382165.065,2.654685997413987,39.588696003363864
1071.0,470287.325442796,4382185.19527793,2.653978751757923,39.58887528157788
1072.0,470628.760413509,4382156.62019151,2.657956158175756,39.588629584127354
1073.0,470592.770199094,4382173.63421603,2.6575362851348463,39.58878165082775
1074.0,469554.96,4384233.01999999,2.6453559973251135,39.60730099672742
1075.0,469415.033999999,4384213.042,2.6437269986022924,39.6071160035738
1076.0,469425.006999999,4384195.023,2.643844000087176,39.60695400421531
1077.0,465058.47468316,4378092.94346056,2.5933025883013108,39.551805813700284
1078.0,470285.039999999,4380760.024,2.6540159966235013,39.57603399793881
1079.0,473028.000999999,4379775.966,2.6859929951828274,39.567258001792574
1080.0,472585.041,4383455.97699999,2.6806840030467205,39.60040199720015
1081.0,472620.944586646,4383215.82356557,2.6811121076635756,39.59823929430088
1082.0,472760.016999999,4382409.99799999,2.682765001632152,39.590983001681074
1083.0,472730.996999999,4382654.04299999,2.682417001568732,39.59318099706117
1084.0,472655.957999999,4383140.97499999,2.6815229967575904,39.5975660055235
1085.0,471288.027,4383807.96499999,2.665562001799871,39.6035310055216
1087.0,470039.0,4381142.98199999,2.651133999418758,39.57947599757097
1090.0,465572.747129773,4377957.84485272,2.599295260817742,39.55060932785569
1093.0,472363.59664089,4381410.65854046,2.6781900398169247,39.58196595329111
1096.0,471543.161071674,4384129.9221973,2.668519933743261,39.60644044174404
1101.0,469619.038999999,4388162.974,2.645921994274027,39.642713001757585
1102.0,469571.016,4388148.069,2.645363001366457,39.64257699755719
1103.0,474963.32363955,4381024.98029241,2.708476531927719,39.57857075087367
1104.0,469297.016999999,4387388.018,2.642205005303017,39.63571900140068
1105.0,469288.005999999,4387388.05399999,2.6420999965182372,39.63571900229041
1106.0,467327.983,4380361.99,2.619605997969443,39.57233999992055
1107.0,467315.977,4380346.059,2.6194670020867052,39.57219599968822
1108.0,472837.643066725,4382829.90182652,2.6836518086821193,39.594768925392685
1110.0,470894.0,4387401.0,2.6608144452556637,39.63589180146417
1116.0,469585.324724746,4381396.20481775,2.645839884160506,39.581741628271295
1117.0,469223.025,4381099.023,2.641634995328176,39.57905100307759
1122.0,472232.696199333,4382237.38574919,2.6766311805788354,39.58941078595973
1123.0,472148.990999999,4382579.98599999,2.675641997670399,39.59249499858146
1127.0,467485.567530713,4378130.72677884,2.621549975166503,39.55224166780765
1128.0,471558.374546158,4384146.00889844,2.6686964546663257,39.60658589262949
1133.0,474538.838545782,4380920.019072,2.7035379789986713,39.577612510473095
1135.0,475682.057347274,4377134.74199629,2.716987770327797,39.54353893291469
